Date,Open,High,Low,Close,Adj Close,Volume
12/8/2015,4.21,4.21,4.1,4.1,3.95,2190
12/9/2015,4.2,4.2,4.06,4.19,4.04,700
12/10/2015,4.19,4.19,4.07,4.07,3.92,18720
12/13/2015,4.19,4.19,4.07,4.07,3.92,220
12/14/2015,4.07,4.15,4,4.09,3.94,4590
12/15/2015,3.98,4.07,3.98,4.04,3.89,2400
12/16/2015,4.05,4.06,4.05,4.05,3.9,1000
12/17/2015,3.99,4.05,3.95,3.99,3.84,9020
12/20/2015,3.93,3.93,3.92,3.93,3.78,9400
12/21/2015,3.93,4,3.9,4,3.85,2870
12/22/2015,3.9,4,3.9,4,3.85,400
12/24/2015,4.12,4.12,4,4.1,3.95,520
12/27/2015,4.1,4.1,4.1,4.1,3.95,1000
12/28/2015,4.08,4.09,4.08,4.09,3.94,1200
12/29/2015,4.05,4.05,3.93,4.04,3.89,3390
12/30/2015,4.04,4.04,3.88,3.92,3.77,12960
1/3/2016,4.08,4.08,3.94,4.05,3.9,290
1/4/2016,3.95,4.05,3.9,4.04,3.89,28720
1/5/2016,4,4.16,4,4.16,4.01,46270
1/6/2016,4.15,4.19,4.07,4.12,3.97,16810
1/7/2016,4.18,4.18,4.05,4.05,3.9,5060
1/10/2016,4.14,4.16,4.05,4.16,4.01,13850
1/11/2016,4.16,4.28,4.16,4.28,4.13,18700
1/12/2016,4.29,4.33,4.28,4.33,4.18,2100
1/14/2016,4.33,4.33,4.27,4.33,4.18,4210
1/17/2016,4.24,4.31,4.24,4.24,4.09,8920
1/18/2016,4.25,4.25,4.21,4.22,4.07,80440
1/19/2016,4.16,4.32,4.16,4.18,4.03,6000
1/20/2016,4.19,4.19,4.18,4.18,4.03,5500
1/21/2016,4.12,4.17,4.1,4.17,4.02,23100
1/24/2016,4.17,4.17,4.1,4.1,3.95,1270
1/25/2016,4.08,4.11,4.08,4.1,3.95,1680
1/26/2016,4.1,4.1,4.08,4.1,3.95,25850
1/27/2016,4.1,4.1,4,4,3.85,8420
1/28/2016,4.1,4.12,4.1,4.12,3.97,1000
1/31/2016,4.01,4.1,4.01,4.01,3.86,9660
2/1/2016,4.1,4.1,4.02,4.04,3.89,2220
2/2/2016,4.04,4.07,4.04,4.07,3.92,11940
2/3/2016,4.07,4.07,4.05,4.05,3.9,820
2/4/2016,4.07,4.07,4.05,4.05,3.9,2940
2/7/2016,4.07,4.07,4.06,4.06,3.91,200
2/8/2016,4.07,4.1,4.07,4.08,3.93,480
2/9/2016,4.07,4.07,4.05,4.05,3.9,970
2/10/2016,4.05,4.05,3.95,3.98,3.83,2860
2/11/2016,3.98,3.98,3.95,3.98,3.83,5930
2/14/2016,4,4.05,4,4.05,3.9,12430
2/15/2016,4.05,4.05,3.98,4.03,3.88,1590
2/16/2016,3.96,3.99,3.91,3.96,3.81,9140
2/17/2016,4.02,4.05,4,4,3.85,54980
2/18/2016,4,4,3.9,4,3.85,47570
2/21/2016,4.05,4.05,3.88,3.89,3.74,5160
2/22/2016,3.85,3.88,3.85,3.85,3.7,4850
2/23/2016,3.81,3.81,3.75,3.8,3.65,14090
2/24/2016,3.8,3.85,3.8,3.8,3.65,6970
2/25/2016,3.8,3.8,3.8,3.8,3.65,1400
2/28/2016,3.75,3.8,3.75,3.8,3.65,1350
2/29/2016,3.73,3.73,3.7,3.72,3.57,6180
3/1/2016,3.7,3.72,3.7,3.72,3.57,12980
3/2/2016,3.72,3.72,3.61,3.7,3.55,35460
3/3/2016,3.71,3.72,3.62,3.72,3.57,13970
3/7/2016,3.65,3.7,3.65,3.7,3.55,2230
3/8/2016,3.7,3.7,3.7,3.7,3.55,5300
3/9/2016,3.7,3.7,3.65,3.69,3.54,3260
3/10/2016,3.62,3.68,3.58,3.68,3.53,15510
3/13/2016,3.63,3.69,3.63,3.69,3.54,3550
3/14/2016,3.68,3.85,3.68,3.85,3.7,53570
3/15/2016,3.9,3.9,3.9,3.9,3.75,0
3/16/2016,3.9,3.95,3.83,3.9,3.75,17680
3/17/2016,3.8,3.9,3.8,3.9,3.75,15350
3/20/2016,3.9,3.9,3.85,3.85,3.7,2410
3/21/2016,3.86,3.95,3.81,3.95,3.8,1330
3/22/2016,3.93,3.93,3.93,3.93,3.78,20
3/23/2016,3.84,3.84,3.83,3.83,3.68,300
3/24/2016,3.83,3.94,3.82,3.93,3.78,140
3/27/2016,3.82,3.92,3.82,3.92,3.77,70
3/28/2016,3.9,3.9,3.81,3.81,3.66,370
3/29/2016,3.79,3.89,3.79,3.89,3.74,2090
3/30/2016,3.8,3.9,3.8,3.9,3.75,4210
3/31/2016,3.8,3.8,3.8,3.8,3.65,540
4/3/2016,3.8,3.8,3.8,3.8,3.65,1500
4/4/2016,3.81,3.81,3.8,3.8,3.65,3800
4/5/2016,3.84,3.84,3.8,3.8,3.65,3000
4/6/2016,3.8,3.9,3.8,3.9,3.75,14670
4/7/2016,3.8,4.01,3.8,4.01,3.86,28940
4/10/2016,3.91,4.09,3.89,4.01,3.86,6650
4/11/2016,4,4,3.95,3.95,3.8,4380
4/12/2016,3.95,3.95,3.84,3.84,3.69,13840
4/13/2016,3.84,3.88,3.84,3.84,3.69,15190
4/14/2016,3.95,4.04,3.84,3.99,3.84,49860
4/17/2016,3.99,3.99,3.88,3.88,3.73,7890
4/18/2016,3.87,3.9,3.84,3.88,3.73,18220
4/19/2016,3.85,3.99,3.8,3.8,3.65,16060
4/20/2016,3.8,3.88,3.8,3.88,3.73,9340
4/21/2016,3.88,3.88,3.81,3.81,3.66,510
4/24/2016,3.79,3.88,3.79,3.79,3.64,1480
4/25/2016,3.79,3.88,3.79,3.79,3.64,15760
4/26/2016,3.8,3.85,3.8,3.8,3.65,9830
4/27/2016,3.8,3.9,3.8,3.9,3.75,3900
4/28/2016,3.9,3.9,3.82,3.89,3.74,1400
5/1/2016,3.79,3.88,3.79,3.88,3.73,1890
5/2/2016,4.05,4.09,4.02,4.09,3.94,26850
5/3/2016,4.1,4.32,4.1,4.21,4.06,32930
5/4/2016,4.1,4.1,4.09,4.09,3.94,950
5/5/2016,4.09,4.2,4.09,4.11,3.96,18160
5/8/2016,4.05,4.17,4.05,4.15,4,9990
5/9/2016,4.17,4.17,4.05,4.09,3.94,3150
5/10/2016,4,4.04,3.98,3.98,3.83,5090
5/11/2016,4,4,3.95,3.95,3.8,1030
5/12/2016,3.93,3.95,3.9,3.9,3.75,3770
5/15/2016,4.01,4.01,3.95,3.95,3.8,800
5/16/2016,3.95,3.95,3.93,3.93,3.78,850
5/17/2016,3.92,4.04,3.9,4.02,3.87,30130
5/18/2016,4,4,3.93,3.93,3.78,7500
5/19/2016,3.93,3.93,3.93,3.93,3.78,4300
5/22/2016,4.01,4.07,4,4,3.85,8270
5/23/2016,4,4,4,4,3.85,440
5/24/2016,3.95,3.95,3.95,3.95,3.8,500
5/25/2016,3.95,3.97,3.93,3.93,3.78,1950
5/26/2016,4,4.04,3.88,4.04,3.89,5810
5/29/2016,3.94,3.95,3.94,3.95,3.8,1050
5/30/2016,3.9,3.95,3.88,3.95,3.8,1650
5/31/2016,4,4,3.95,3.95,3.8,40
6/1/2016,3.95,4,3.95,4,3.85,6720
6/2/2016,4,4,3.9,3.9,3.75,20640
6/5/2016,3.9,3.9,3.9,3.9,3.75,900
6/6/2016,3.9,3.9,3.9,3.9,3.75,90
6/7/2016,3.87,3.87,3.8,3.8,3.65,17600
6/8/2016,3.8,3.9,3.76,3.9,3.75,1210
6/9/2016,3.8,3.8,3.8,3.8,3.65,280
6/12/2016,3.8,3.8,3.8,3.8,3.65,2380
6/13/2016,3.85,3.85,3.8,3.8,3.65,730
6/14/2016,3.9,3.9,3.8,3.9,3.75,2190
6/15/2016,3.83,3.83,3.83,3.83,3.68,15560
6/16/2016,3.9,3.9,3.83,3.88,3.73,10250
6/19/2016,3.89,3.89,3.8,3.83,3.68,14080
6/20/2016,3.89,3.89,3.78,3.78,3.63,11300
6/21/2016,3.88,3.88,3.88,3.88,3.73,10
