Date,Open,High,Low,Close,Div,Adj Close,Volume
7/12/2018,16.25,16.25,16.25,16.25,0.3,15.95,2280
7/13/2018,16.25,16.25,15.92,16,0.3,15.7,5510
7/16/2018,16,16.3,15.8,16.3,0.3,16,3440
7/17/2018,16,16.3,16,16.28,0.3,15.98,880
7/18/2018,16.35,16.35,16.34,16.34,0.3,16.04,450
7/19/2018,16.33,16.33,16.1,16.3,0.3,16,7360
7/20/2018,16.1,16.58,16.1,16.55,0.3,16.25,10880
7/23/2018,16.7,17.04,16.57,17.04,0.3,16.74,7200
7/24/2018,16.9,17.38,16.9,17.35,0.3,17.05,24470
7/26/2018,17.15,17.45,17.15,17.3,0.3,17,6080
7/27/2018,17.35,17.35,17.2,17.28,0.3,16.98,25220
7/30/2018,17.3,17.3,17.2,17.2,0.3,16.9,2470
7/31/2018,17.2,17.35,17.2,17.35,0.3,17.05,11620
8/1/2018,17.35,17.35,17.12,17.35,0.3,17.05,20570
8/2/2018,17.34,17.35,17.33,17.33,0.3,17.03,350
8/3/2018,17.3,17.3,17.14,17.3,0.3,17,3060
8/6/2018,17.29,17.5,17.29,17.39,0.3,17.09,4560
8/7/2018,17.39,17.7,17.39,17.4,0.3,17.1,3290
8/8/2018,17.42,17.85,17.42,17.85,0.3,17.55,5960
8/9/2018,17.52,17.9,17.52,17.85,0.3,17.55,7780
8/10/2018,17.85,18.3,17.61,18.3,0.3,18,32210
8/14/2018,18.8,18.8,18.3,18.78,0.3,18.48,7910
8/15/2018,18.5,18.5,18.22,18.22,0.3,17.92,6450
8/16/2018,18.22,18.3,18,18.2,0.3,17.9,17750
8/17/2018,18.2,18.2,18,18,0.3,17.7,3780
8/20/2018,18.06,18.06,18,18,0.3,17.7,780
8/23/2018,17.74,18,17.74,18,0.3,17.7,110
8/24/2018,17.98,17.98,17.97,17.97,0.3,17.67,170
8/27/2018,17.97,17.98,17.9,17.97,0.3,17.67,2550
8/28/2018,17.9,17.9,17.89,17.9,0.3,17.6,7020
8/29/2018,17.8,17.8,17.6,17.79,0.3,17.49,870
8/30/2018,17.51,17.7,17.5,17.59,0.3,17.29,16350
8/31/2018,17.78,17.78,17.5,17.64,0.3,17.34,3720
9/3/2018,17.49,17.49,17.2,17.25,0.3,16.95,6320
9/4/2018,17.05,17.4,16.89,16.9,0.3,16.6,15800
9/5/2018,16.89,17.3,16.7,17,0.3,16.7,3780
9/6/2018,17,17.01,16.72,16.98,0.3,16.68,16700
9/7/2018,16.96,17.39,16.72,17.39,0.3,17.09,19500
9/10/2018,17.5,17.99,17.39,17.5,0.3,17.2,6280
9/12/2018,17.4,17.4,17,17.35,0.3,17.05,550
9/13/2018,17.05,17.3,16.84,16.99,0.3,16.69,5680
9/14/2018,16.42,16.99,16.42,16.8,0.3,16.5,10300
9/17/2018,17.3,17.3,16.8,16.9,0.3,16.6,2120
9/18/2018,16.8,17.06,16.79,16.97,0.3,16.67,6840
9/19/2018,17.1,17.1,16.85,16.85,0.3,16.55,2340
9/20/2018,16.85,16.85,16.85,16.85,0.3,16.55,3870
9/21/2018,16.5,16.8,16.35,16.69,0.3,16.39,9850
9/24/2018,16.8,16.8,16.65,16.68,0.3,16.38,4020
9/25/2018,16.67,16.67,16.55,16.6,0.3,16.3,2770
9/26/2018,16.6,16.6,16.5,16.57,0.3,16.27,3510
9/27/2018,16.6,16.6,16.5,16.5,0.3,16.2,4840
9/28/2018,16.5,16.6,16.4,16.5,0.3,16.2,6730
10/1/2018,16.5,16.5,16.39,16.48,0.3,16.18,1900
10/2/2018,16.31,16.6,16.31,16.5,0.3,16.2,6140
10/3/2018,16.5,16.5,16.32,16.32,0.3,16.02,1930
10/4/2018,16.32,16.32,16,16.3,0.3,16,3070
10/5/2018,16.4,16.4,16.01,16.2,0.3,15.9,2200
10/8/2018,16.3,16.3,16.3,16.3,0.3,16,24140
10/9/2018,16.3,16.3,16.29,16.29,0.3,15.99,6290
10/10/2018,16.29,16.3,16.29,16.3,0.3,16,4150
10/11/2018,16.3,16.3,16.22,16.28,0.3,15.98,7490
10/12/2018,16.25,16.25,16.23,16.23,0.3,15.93,1920
10/16/2018,16.18,16.21,16.18,16.21,0.3,15.91,1410
10/17/2018,16.21,16.21,16.16,16.21,0.3,15.91,3360
10/18/2018,16.16,16.2,16.1,16.13,0.3,15.83,8510
10/19/2018,16.15,16.15,16,16,0.3,15.7,5630
10/22/2018,16,16.2,16,16.19,0.3,15.89,23610
10/23/2018,16.19,16.66,16.19,16.66,0.3,16.36,48130
10/24/2018,17,17,16.5,16.5,0.3,16.2,2350
10/25/2018,16.33,16.4,16.25,16.25,0.3,15.95,4810
10/26/2018,16.48,16.48,16.25,16.25,0.3,15.95,730
10/29/2018,16.14,16.4,16.14,16.3,0.3,16,5100
10/30/2018,16.15,16.25,16.15,16.15,0.3,15.85,200
10/31/2018,16.2,16.3,16.2,16.3,0.3,16,8570
11/1/2018,16.3,16.3,16.15,16.3,0.3,16,2680
11/2/2018,16.25,16.25,16.25,16.25,0.3,15.95,100
11/5/2018,16.2,16.2,16.2,16.2,0.3,15.9,20
11/6/2018,16.2,16.2,16,16,0.3,15.7,3930
11/7/2018,16,16.2,15.92,15.99,0.3,15.69,6470
11/8/2018,15.99,16.25,15.99,16,0.3,15.7,5140
11/9/2018,16.3,16.3,16.15,16.15,0.3,15.85,1410
11/12/2018,16.16,16.16,16.1,16.1,0.3,15.8,680
11/13/2018,16.01,16.1,15.92,15.99,0.3,15.69,4360
11/14/2018,15.95,16,15.8,15.95,0.3,15.65,4640
11/15/2018,15.95,15.95,15.8,15.8,0.3,15.5,6910
11/16/2018,15.8,15.94,15.68,15.68,0.3,15.38,3000
11/19/2018,15.65,15.65,15.64,15.64,0.3,15.34,1860
11/21/2018,15.5,15.99,15.5,15.68,0.3,15.38,6470
11/22/2018,15.68,16,15.6,15.6,0.3,15.3,13130
11/23/2018,15.55,15.9,15.5,15.9,0.3,15.6,6090
11/26/2018,15.9,15.9,15.9,15.9,0.3,15.6,3170
11/27/2018,15.9,15.9,15.7,15.89,0.3,15.59,1950
11/28/2018,15.63,15.9,15.63,15.89,0.3,15.59,13510
11/29/2018,15.9,16.1,15.85,16,0.3,15.7,23710
11/30/2018,16,16.1,15.95,15.95,0.3,15.65,4030
12/3/2018,15.95,16,15.9,15.9,0.3,15.6,3750
12/4/2018,15.9,15.95,15.7,15.8,0.3,15.5,2920
12/5/2018,15.6,15.75,15.5,15.75,0.3,15.45,5150
12/6/2018,15.9,15.9,15.89,15.89,0.3,15.59,5360
12/7/2018,15.89,15.89,15.6,15.6,0.3,15.3,5580
12/10/2018,15.85,15.85,15.6,15.6,0.3,15.3,10090
12/11/2018,15.5,15.8,15.5,15.6,0.3,15.3,9380
12/12/2018,15.85,15.85,15.6,15.61,0.3,15.31,26410
12/13/2018,15.62,15.8,15.5,15.5,0.3,15.2,3570
12/14/2018,15.6,15.6,15.5,15.55,0.3,15.25,920
12/17/2018,15.55,15.55,15.48,15.5,0.3,15.2,4350
12/18/2018,15.56,15.7,15.55,15.7,0.3,15.4,30
12/19/2018,15.5,15.8,15.5,15.7,0.3,15.4,790
12/20/2018,15.7,15.7,15.5,15.5,0.3,15.2,1750
12/21/2018,15.55,15.6,15.5,15.6,0.3,15.3,8330
12/24/2018,15.59,15.59,15.46,15.5,0.3,15.2,31710
12/25/2018,15.55,15.55,15.48,15.5,0.3,15.2,1360
12/26/2018,15.38,15.5,15.38,15.49,0.3,15.19,3270
12/27/2018,15.49,15.58,15.48,15.55,0.3,15.25,4460
12/28/2018,15.55,15.9,15.55,15.85,0.3,15.55,11200
12/31/2018,15.9,16.19,15.9,15.95,0.3,15.65,5160
1/2/2019,15.7,15.73,15.5,15.73,0.3,15.43,35300
1/3/2019,15.73,15.94,15.7,15.85,0.3,15.55,8060
1/4/2019,15.9,15.9,15.79,15.79,0.3,15.49,4040
1/7/2019,15.35,15.79,15.33,15.79,0.3,15.49,2510
1/8/2019,15.81,15.95,15.67,15.7,0.3,15.4,8970
1/9/2019,15.7,16.15,15.69,15.75,0.3,15.45,98390
1/10/2019,15.75,15.77,15.7,15.7,0.3,15.4,13920
1/11/2019,15.7,15.7,15.65,15.7,0.3,15.4,11670
1/15/2019,15.7,15.7,15.6,15.7,0.3,15.4,9620
1/16/2019,16.09,16.09,15.5,15.7,0.3,15.4,14290
1/17/2019,15.42,15.74,15.42,15.55,0.3,15.25,26490
1/18/2019,15.74,15.74,15.53,15.53,0.3,15.23,16870
1/21/2019,15.55,15.7,15.42,15.5,0.3,15.2,23920
1/22/2019,15.44,15.5,15.41,15.45,0.3,15.15,3560
1/23/2019,16.14,16.14,15.81,15.95,0.3,15.65,15310
1/24/2019,15.95,15.96,15.8,15.95,0.3,15.65,14060
1/25/2019,15.86,15.95,15.5,15.5,0.3,15.2,26030
1/28/2019,15.55,15.96,15.55,15.8,0.3,15.5,10220
1/29/2019,15.95,15.95,15.75,15.89,0.3,15.59,9210
1/30/2019,15.96,15.96,15.8,15.94,0.3,15.64,2300
1/31/2019,15.95,16.5,15.94,16.4,0.3,16.1,32220
2/1/2019,16.4,16.4,16.2,16.34,0.3,16.04,4140
2/4/2019,16.34,16.34,16.25,16.28,0.3,15.98,6270
2/5/2019,16.1,16.2,16.1,16.18,0.3,15.88,1430
2/6/2019,16.28,16.28,16.11,16.2,0.3,15.9,4270
2/7/2019,16.21,16.28,16.14,16.19,0.3,15.89,15710
2/8/2019,16.19,16.4,16.19,16.2,0.3,15.9,22640
2/11/2019,16.21,16.35,16.2,16.29,0.3,15.99,22680
2/12/2019,16.29,16.29,16,16.15,0.3,15.85,5690
2/13/2019,16.29,16.29,16.1,16.29,0.3,15.99,2620
2/14/2019,16.2,16.2,16.16,16.2,0.3,15.9,3770
2/15/2019,16.1,16.2,16.1,16.17,0.3,15.87,12350
2/18/2019,16.17,16.17,15.8,16.1,0.3,15.8,15770
2/19/2019,16.02,16.1,16,16.04,0.3,15.74,4900
2/20/2019,16.04,16.04,15.9,15.91,0.3,15.61,27480
2/21/2019,16,16.09,15.91,15.96,0.3,15.66,10840
2/22/2019,16,16,15.96,16,0.3,15.7,2700
2/25/2019,16,16,16,16,0.3,15.7,11730
2/26/2019,15.94,16.15,15.94,16,0.3,15.7,23410
2/27/2019,15.81,15.91,15.81,15.9,0.3,15.6,4490
2/28/2019,15.84,15.9,15.7,15.9,0.3,15.6,15640
3/1/2019,15.89,15.89,15.83,15.88,0.3,15.58,1050
3/4/2019,15.6,15.89,15.6,15.65,0.3,15.35,3040
3/5/2019,15.69,15.7,15.67,15.68,0.3,15.38,10440
3/6/2019,15.88,15.88,15.6,15.86,0.3,15.56,5390
3/7/2019,15.78,15.78,15.52,15.6,0.3,15.3,8410
3/8/2019,15.51,15.7,15.5,15.6,0.3,15.3,4670
3/11/2019,15.5,15.7,15.5,15.5,0.3,15.2,17610
3/12/2019,15.5,15.5,15.4,15.47,0.3,15.17,22040
3/13/2019,15.04,15.45,15.04,15.25,0.3,14.95,1800
3/14/2019,15.05,15.35,15.05,15.25,0.3,14.95,2080
3/15/2019,15.34,15.34,15.1,15.3,0.3,15,2660
3/18/2019,15.3,15.3,15.25,15.25,0.3,14.95,2220
3/19/2019,15.25,15.25,15.13,15.25,0.3,14.95,1010
3/21/2019,15.33,15.33,15.13,15.13,0.3,14.83,2850
3/22/2019,15.2,15.2,15.12,15.15,0.3,14.85,4860
3/25/2019,15.29,15.29,15,15.26,0.3,14.96,5810
3/26/2019,15.33,15.58,15.3,15.5,0.3,15.2,2280
3/27/2019,15.55,15.55,15.2,15.2,0.3,14.9,7330
3/28/2019,15.25,15.25,15.2,15.25,0.3,14.95,6170
3/29/2019,15.44,15.44,15.1,15.15,0.3,14.85,4780
4/1/2019,15.1,15.3,15.1,15.19,0.3,14.89,2550
4/2/2019,15.2,15.6,15.2,15.31,0.3,15.01,7560
4/3/2019,15.48,15.48,15.2,15.2,0.3,14.9,4820
4/4/2019,15.3,15.48,15.15,15.48,0.3,15.18,3100
4/5/2019,15.49,15.49,15.15,15.24,0.3,14.94,2430
4/8/2019,15.24,15.24,15.16,15.24,0.3,14.94,1850
4/10/2019,15.24,15.24,15.15,15.17,0.3,14.87,4570
4/11/2019,15.17,15.17,15.05,15.05,0.3,14.75,4660
4/12/2019,15.05,15.95,15.05,15.94,0.3,15.64,8060
4/15/2019,15.92,16.39,15.74,15.94,0.3,15.64,4160
4/16/2019,15.99,15.99,15.73,15.73,0.3,15.43,3060
4/17/2019,15.97,16.16,15.83,16.13,0.3,15.83,5470
4/18/2019,16.11,16.11,16,16.1,0.3,15.8,2730
4/19/2019,16.1,16.15,15.95,16.1,0.3,15.8,980
4/22/2019,15.93,15.93,15.8,15.8,0.3,15.5,3850
4/23/2019,16,16,15.65,15.97,0.3,15.67,660
4/24/2019,15.94,15.94,15.6,15.6,0.3,15.3,1260
4/25/2019,15.6,15.8,15.5,15.5,0.3,15.2,73890
4/26/2019,15.5,15.7,15.2,15.7,0.3,15.4,1930
4/29/2019,15.74,15.74,15.5,15.68,0.3,15.38,900
4/30/2019,15.3,15.68,15.3,15.65,0.3,15.35,990
5/2/2019,15.64,15.65,15.4,15.65,0.3,15.35,3350
5/3/2019,15.65,15.65,15.55,15.55,0.3,15.25,210
5/6/2019,15.59,15.8,15.22,15.22,0.3,14.92,21190
5/7/2019,15.5,15.5,15.22,15.3,0.3,15,4610
5/8/2019,15.73,15.8,15.29,15.3,0.3,15,6790
5/9/2019,15.25,15.68,15.25,15.6,0.3,15.3,3280
5/10/2019,15.5,15.5,15.2,15.5,0.3,15.2,7610
5/13/2019,15.5,15.8,15.5,15.6,0.3,15.3,1000
5/14/2019,15.6,15.6,15.5,15.5,0.3,15.2,1040
5/15/2019,15.5,15.51,15.33,15.33,0.3,15.03,10700
5/16/2019,15.33,15.6,15.33,15.58,0.3,15.28,1600
5/17/2019,15.58,15.73,15.56,15.73,0.3,15.43,3750
5/20/2019,15.73,15.73,15.3,15.5,0.3,15.2,3630
5/21/2019,15.6,15.7,15.2,15.7,0.3,15.4,6450
5/22/2019,15.79,15.79,15.79,15.79,0.3,15.49,1520
5/23/2019,15.79,15.79,15.75,15.75,0.3,15.45,3480
5/24/2019,15.75,15.75,15.6,15.7,0.3,15.4,2450
5/27/2019,15.7,15.7,15.5,15.59,0.3,15.29,5000
5/28/2019,15.61,15.7,15.61,15.66,0.3,15.36,3840
5/29/2019,15.66,15.8,15.66,15.66,0.3,15.36,2000
5/30/2019,15.8,15.8,15.4,15.69,0.3,15.39,13320
5/31/2019,15.75,15.75,15.5,15.6,0.3,15.3,10990
6/3/2019,15.75,15.75,15.25,15.6,0.3,15.3,8100
6/7/2019,15.6,15.6,15.41,15.6,0.3,15.3,2020
6/10/2019,15.59,15.59,15.45,15.45,0.3,15.15,33290
6/11/2019,15.45,15.6,15.4,15.55,0.3,15.25,4880
6/12/2019,15.6,15.6,15.45,15.6,0.3,15.3,2130
6/13/2019,15.78,15.78,15.42,15.45,0.3,15.15,4970
6/14/2019,15.65,15.66,15.41,15.66,0.3,15.36,7030
6/17/2019,15.6,15.7,15.42,15.68,0.3,15.38,11360
6/18/2019,15.5,15.67,15.5,15.64,0.3,15.34,16220
6/19/2019,15.63,15.63,15.45,15.63,0.3,15.33,3110
6/20/2019,15.64,15.64,15.55,15.64,0.3,15.34,11140
6/21/2019,15.6,15.6,15.4,15.49,0.33,15.16,2340
6/24/2019,15.49,15.59,15.47,15.47,0.33,15.14,4940
6/25/2019,15.55,15.55,15.41,15.45,0.33,15.12,2970
6/26/2019,15.41,15.41,15.3,15.3,0.33,14.97,4840
6/27/2019,15.4,15.4,15,15.03,0.33,14.7,5180
6/28/2019,15.45,15.45,15.15,15.24,0.33,14.91,6890
7/1/2019,15.45,15.5,15.45,15.45,0.33,15.12,380
7/2/2019,15.44,15.45,15.4,15.4,0.33,15.07,1100
7/3/2019,15.5,15.6,15.5,15.55,0.33,15.22,4300
7/4/2019,15.59,15.59,15.52,15.52,0.33,15.19,730
7/5/2019,15.4,15.4,15.4,15.4,0.33,15.07,9980
7/8/2019,15.6,15.6,15.35,15.39,0.33,15.06,9060
7/9/2019,15.4,15.49,15.4,15.4,0.33,15.07,7450
7/10/2019,15.45,15.45,15.39,15.4,0.33,15.07,16670
7/11/2019,15.48,15.48,15.35,15.4,0.33,15.07,2460
7/12/2019,15.4,15.4,15.35,15.35,0.33,15.02,4500
7/15/2019,15.33,15.35,15.1,15.3,0.33,14.97,3310
7/16/2019,15.35,15.35,15.1,15.3,0.33,14.97,6480
7/17/2019,15.2,15.3,15.2,15.21,0.33,14.88,1240
7/18/2019,15.3,15.3,15,15.3,0.33,14.97,1180
7/19/2019,15.3,15.3,15.2,15.2,0.33,14.87,1630
7/22/2019,15.2,15.3,15.2,15.3,0.33,14.97,10670
7/23/2019,15.44,15.44,15.3,15.3,0.33,14.97,1520
7/24/2019,15.29,15.3,15.29,15.3,0.33,14.97,1330
7/26/2019,15.3,15.3,15.3,15.3,0.33,14.97,1730
7/29/2019,15.3,15.45,15.3,15.3,0.33,14.97,4700
7/30/2019,15.3,15.3,15.25,15.25,0.33,14.92,980
7/31/2019,15.25,15.25,15.25,15.25,0.33,14.92,1070
8/1/2019,15.2,15.35,15.03,15.3,0.33,14.97,2080
8/2/2019,15.3,15.3,15.29,15.3,0.33,14.97,1750
8/5/2019,15.3,15.3,15.3,15.3,0.33,14.97,790
8/6/2019,15.21,15.21,15.21,15.21,0.33,14.88,1290
8/7/2019,15.3,15.3,15.28,15.28,0.33,14.95,3700
8/8/2019,15.25,15.27,15.25,15.26,0.33,14.93,1640
8/9/2019,15.26,15.3,15.26,15.26,0.33,14.93,1300
8/14/2019,15.26,15.3,15.26,15.3,0.33,14.97,1040
8/15/2019,15.3,15.3,15.3,15.3,0.33,14.97,50
8/16/2019,15.28,15.29,15.28,15.28,0.33,14.95,330
8/19/2019,15.28,15.28,15.26,15.28,0.33,14.95,990
8/20/2019,15.2,15.26,15.2,15.26,0.33,14.93,2210
8/21/2019,15.2,15.26,15.2,15.26,0.33,14.93,690
8/22/2019,15.2,15.2,15.1,15.2,0.33,14.87,4490
8/23/2019,15.2,15.2,15.1,15.19,0.33,14.86,340
8/26/2019,15.15,15.2,15.15,15.2,0.33,14.87,50
8/27/2019,15.11,15.11,15.1,15.1,0.33,14.77,3100
8/28/2019,15.06,15.15,15,15.15,0.33,14.82,5680
8/29/2019,15.15,15.15,15,15.1,0.33,14.77,850
8/30/2019,14.9,15,14.9,14.95,0.33,14.62,2890
9/2/2019,14.61,14.8,14.6,14.74,0.33,14.41,7400
9/3/2019,14.5,14.74,14.5,14.72,0.33,14.39,1550
9/4/2019,14.72,14.73,14.55,14.72,0.33,14.39,4790
9/5/2019,14.6,14.6,14.5,14.58,0.33,14.25,2720
9/6/2019,14.55,14.59,14.4,14.4,0.33,14.07,7440
9/9/2019,14.4,14.5,14.4,14.4,0.33,14.07,3800
9/10/2019,14.4,14.4,14.4,14.4,0.33,14.07,10560
9/11/2019,14.5,14.72,14.5,14.71,0.33,14.38,6830
9/12/2019,14.71,14.71,14.58,14.58,0.33,14.25,1660
9/13/2019,14.7,14.7,14.5,14.55,0.33,14.22,1780
9/16/2019,14.52,14.55,14.4,14.5,0.33,14.17,1590
9/17/2019,14.55,14.55,14.4,14.5,0.33,14.17,1030
9/18/2019,14.5,14.5,14.3,14.3,0.33,13.97,1510
9/19/2019,14.3,14.4,14.25,14.25,0.33,13.92,6860
9/20/2019,14.29,14.29,14.1,14.2,0.33,13.87,2670
9/23/2019,14.2,14.2,13.78,13.98,0.33,13.65,7700
9/24/2019,13.98,13.98,13.78,13.78,0.33,13.45,730
9/25/2019,13.8,13.99,13.8,13.95,0.33,13.62,6480
9/26/2019,13.8,14.21,13.8,14.15,0.33,13.82,4840
9/27/2019,14.2,14.2,14.18,14.18,0.33,13.85,1250
9/30/2019,14.29,14.29,14.1,14.1,0.33,13.77,160
10/1/2019,14.01,14.25,13.7,14.25,0.33,13.92,3300
10/2/2019,13.83,14.24,13.83,14.24,0.33,13.91,1220
10/3/2019,14.25,14.25,13.9,14.24,0.33,13.91,1300
10/4/2019,13.9,14.25,13.9,14.2,0.33,13.87,2330
10/7/2019,14.2,14.23,14.15,14.15,0.33,13.82,350
10/8/2019,14.09,14.09,14,14.09,0.33,13.76,1720
10/9/2019,14.05,14.05,13.91,14.05,0.33,13.72,4050
10/10/2019,14.05,14.09,14.05,14.05,0.33,13.72,260
10/11/2019,14.05,14.15,14,14,0.33,13.67,1050
10/14/2019,14.15,14.15,14,14.09,0.33,13.76,1540
10/16/2019,14.15,14.15,14.13,14.15,0.33,13.82,1570
10/17/2019,14.15,14.15,14.14,14.15,0.33,13.82,2040
10/18/2019,14.14,14.15,14.1,14.15,0.33,13.82,2270
10/21/2019,14.15,14.2,14.15,14.2,0.33,13.87,1770
10/22/2019,14.2,14.2,14.05,14.15,0.33,13.82,3780
10/23/2019,9.47,9.47,9.33,9.43,0.33,9.1,4310
10/24/2019,9.42,9.43,9.33,9.33,0.33,9,9970
10/25/2019,9.47,9.47,9.33,9.39,0.33,9.06,1930
10/28/2019,9.39,9.39,9.33,9.33,0.33,9,1020
10/29/2019,9.33,9.33,9.33,9.33,0.33,9,1690
10/30/2019,9.07,9.33,9,9.27,0.33,8.94,5650
10/31/2019,9.33,9.33,9.33,9.33,0.33,9,580
11/1/2019,9.33,9.33,9.33,9.33,0.33,9,3000
11/4/2019,9.05,9.33,9.05,9.33,0.33,9,2020
11/5/2019,9.2,9.27,9.05,9.22,0.33,8.89,960
11/6/2019,9.23,9.23,9,9.19,0.33,8.86,1500
11/7/2019,9.17,9.17,9.13,9.13,0.33,8.8,2290
11/8/2019,9.13,9.19,9,9.19,0.33,8.86,17160
11/11/2019,9,9.19,9,9.13,0.33,8.8,3220
11/12/2019,9.13,9.19,9.13,9.13,0.33,8.8,1840
11/13/2019,9.17,9.17,9.12,9.12,0.33,8.79,1600
11/14/2019,9.12,9.12,9.09,9.11,0.33,8.78,7600
11/15/2019,9.11,9.12,9.1,9.1,0.33,8.77,3540
11/19/2019,9.07,9.33,9.07,9.12,0.33,8.79,2350
11/20/2019,9.17,9.17,8.94,9.11,0.33,8.78,1670
11/21/2019,9.11,9.11,9.11,9.11,0.33,8.78,1010
11/22/2019,8.95,9.07,8.93,9,0.33,8.67,2780
11/25/2019,9.03,9.03,8.95,8.95,0.33,8.62,3390
11/26/2019,8.93,9.1,8.93,9,0.33,8.67,8530
11/27/2019,9,9.11,9,9.09,0.33,8.76,2470
11/28/2019,9.1,9.13,9.09,9.1,0.33,8.77,4680
11/29/2019,9.1,9.13,9.09,9.1,0.33,8.77,1600
12/2/2019,9.1,9.1,9,9.07,0.33,8.74,3480
12/3/2019,9.06,9.13,9.06,9.07,0.33,8.74,4530
12/4/2019,9.13,9.13,8.97,9,0.33,8.67,2120
12/5/2019,9.13,9.13,9.03,9.03,0.33,8.7,1380
12/6/2019,9.13,9.13,9,9,0.33,8.67,2850
12/9/2019,9.13,9.13,9,9,0.33,8.67,1710
12/10/2019,9,9.13,8.9,8.93,0.33,8.6,7370
12/11/2019,8.93,9,8.93,9,0.33,8.67,2560
12/12/2019,8.97,8.97,8.93,8.93,0.33,8.6,2120
12/13/2019,8.93,8.93,8.9,8.93,0.33,8.6,4490
12/16/2019,8.93,8.93,8.87,8.9,0.33,8.57,2530
12/17/2019,8.93,8.93,8.8,8.8,0.33,8.47,9430
12/18/2019,8.83,8.87,8.75,8.75,0.33,8.42,5510
12/19/2019,8.75,8.87,8.75,8.86,0.33,8.53,3220
12/20/2019,8.87,8.87,8.73,8.86,0.33,8.53,3060
12/23/2019,8.86,8.86,8.85,8.85,0.33,8.52,3370
12/24/2019,8.85,8.87,8.85,8.85,0.33,8.52,4090
12/25/2019,8.87,8.87,8.73,8.8,0.33,8.47,10720
12/26/2019,8.8,9.03,8.8,8.93,0.33,8.6,7990
12/27/2019,9,9.03,8.73,8.8,0.33,8.47,10680
12/30/2019,8.9,9.17,8.9,9.17,0.33,8.84,61800
12/31/2019,9.2,9.33,9.01,9.01,0.33,8.68,5230
1/2/2020,9,9,8.87,8.87,0.33,8.54,10240
1/3/2020,9.13,9.13,8.87,8.93,0.33,8.6,2080
1/6/2020,8.87,8.87,8.77,8.8,0.33,8.47,5540
1/7/2020,8.8,8.8,8.67,8.67,0.33,8.34,31860
1/8/2020,8.83,8.87,8.41,8.67,0.33,8.34,4410
1/9/2020,8.67,8.93,8.53,8.93,0.33,8.6,9050
1/10/2020,8.87,8.92,8.77,8.77,0.33,8.44,4630
1/13/2020,8.77,9.03,8.77,8.99,0.33,8.66,4240
1/15/2020,8.99,8.99,8.87,8.98,0.33,8.65,3920
1/16/2020,8.98,8.98,8.87,8.96,0.33,8.63,4180
1/17/2020,8.99,9.1,8.93,9.1,0.33,8.77,4050
1/20/2020,9.11,9.32,9.11,9.26,0.33,8.93,4050
1/21/2020,9.23,9.33,9.13,9.13,0.33,8.8,7970
1/22/2020,9.13,9.3,9.13,9.3,0.33,8.97,2530
1/23/2020,9.33,9.33,9.05,9.27,0.33,8.94,7420
1/24/2020,9.27,9.27,9.27,9.27,0.33,8.94,70
1/27/2020,9.25,9.27,9.13,9.2,0.33,8.87,8610
1/28/2020,9.13,9.27,9.07,9.26,0.33,8.93,5390
1/29/2020,9.13,9.23,9.13,9.23,0.33,8.9,2170
1/30/2020,9.23,9.27,9.23,9.23,0.33,8.9,4980
1/31/2020,9.23,9.27,9.17,9.17,0.33,8.84,3070
2/3/2020,9.17,9.33,9.17,9.33,0.33,9,21210
2/4/2020,9.33,9.34,9.2,9.2,0.33,8.87,26510
2/5/2020,9.33,9.33,9.3,9.3,0.33,8.97,5410
2/6/2020,9.3,9.33,9.27,9.27,0.33,8.94,11910
2/7/2020,9.27,9.39,9.27,9.27,0.33,8.94,3250
2/10/2020,9.2,9.27,9.2,9.2,0.33,8.87,10580
2/11/2020,9.26,9.26,9.2,9.26,0.33,8.93,1900
2/12/2020,9.27,9.53,9.26,9.53,0.33,9.2,13330
2/13/2020,9.96,10.1,9.9,9.93,0.33,9.6,46470
2/14/2020,10,10,9.73,9.97,0.33,9.64,7600
2/17/2020,9.98,9.98,9.96,9.96,0.33,9.63,4450
2/18/2020,9.81,9.96,9.73,9.81,0.33,9.48,7580
2/19/2020,9.51,9.8,9.51,9.8,0.33,9.47,6580
2/20/2020,9.57,9.85,9.57,9.85,0.33,9.52,4680
2/21/2020,9.87,9.92,9.8,9.81,0.33,9.48,10530
2/24/2020,9.8,9.93,9.8,9.8,0.33,9.47,1380
2/25/2020,9.87,9.87,9.57,9.83,0.33,9.5,1950
2/26/2020,9.87,9.87,9.54,9.76,0.33,9.43,6110
2/27/2020,9.76,9.76,9.53,9.69,0.33,9.36,6720
2/28/2020,9.75,9.83,9.67,9.8,0.33,9.47,17410
3/2/2020,10,10,9.73,9.73,0.33,9.4,17410
3/3/2020,9.47,9.73,9.47,9.7,0.33,9.37,7350
3/4/2020,9.73,9.73,9.7,9.73,0.33,9.4,10960
3/5/2020,9.73,9.73,9.67,9.67,0.33,9.34,1960
3/6/2020,9.65,9.65,9.51,9.63,0.33,9.3,10310
3/9/2020,9.52,9.52,9.35,9.35,0.33,9.02,18050
3/10/2020,9.23,9.47,8.96,9.39,0.33,9.06,8640
3/11/2020,9.4,9.4,9.27,9.27,0.33,8.94,4250
3/12/2020,9.2,9.53,9,9.06,0.33,8.73,8300
3/13/2020,8.98,8.98,8.73,8.73,0.33,8.4,2780
3/16/2020,8.53,8.53,8.28,8.28,0.33,7.95,8970
3/17/2020,8.03,8.03,8.03,8.03,0.33,7.7,3770
3/18/2020,7.79,8,7.79,7.79,0.33,7.46,8850
